Person ID,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,Approximated Social Grade
7430225,E12000005,H,3,1,1,3,1,2,2,1,1,1,1,5,3,3,3
7431381,E12000005,H,5,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7430016,E12000005,H,3,1,2,2,1,2,1,1,1,2,3,6,12,-9,3
7430791,E12000005,H,1,1,1,3,1,2,1,1,1,1,1,5,2,3,3
7430480,E12000005,H,2,1,2,3,2,2,1,3,1,2,1,3,9,4,2
7431225,E12000005,H,2,1,2,8,2,2,1,3,1,2,5,9,4,-9,3
7429971,E12000005,H,5,1,2,5,1,2,1,3,1,1,1,6,11,3,3
7429986,E12000005,H,2,1,1,6,2,2,1,2,1,2,5,9,9,-9,4
7430785,E12000005,H,2,1,1,5,2,2,1,2,1,2,2,8,3,3,3
7430568,E12000005,H,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7429976,E12000005,H,3,1,1,2,1,1,1,2,1,1,6,-9,-9,-9,2
7430053,E12000005,H,1,1,1,4,1,2,2,1,4,2,1,3,9,3,2
7430014,E12000005,H,2,1,2,4,2,2,2,1,4,2,1,1,4,1,2
7430108,E12000005,H,2,1,1,7,2,2,1,4,1,1,2,2,3,1,1
7430152,E12000005,H,2,1,1,4,2,2,1,1,1,2,1,3,4,4,1
7431226,E12000005,H,5,1,1,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7429983,E12000005,H,2,1,2,4,2,2,1,2,1,2,1,2,10,1,1
7430969,E12000005,H,1,1,1,5,1,2,1,1,1,2,1,9,5,3,4
7429981,E12000005,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7430760,E12000005,H,2,1,1,4,1,2,1,1,1,1,1,9,2,3,4
7430579,E12000005,H,5,1,2,2,1,2,1,2,1,1,1,7,12,3,2
7430488,E12000005,H,4,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7429959,E12000005,H,3,1,1,1,1,1,1,1,2,2,-9,-9,-9,-9,-9
7430673,E12000005,H,1,1,2,8,5,2,1,3,1,2,5,6,11,-9,4
7429972,E12000005,H,5,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7430006,E12000005,H,2,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7429944,E12000005,H,2,1,1,7,2,2,1,3,1,1,5,2,10,-9,1
7429945,E12000005,H,2,1,1,3,2,2,1,1,1,1,1,5,9,3,3
7430125,E12000005,H,2,1,1,5,2,2,1,2,1,2,1,7,4,3,4
7430572,E12000005,H,2,1,2,2,1,1,1,1,1,2,6,-9,-9,-9,2
7430080,E12000005,H,3,1,2,3,1,2,1,2,1,2,2,6,11,3,3
7430072,E12000005,H,5,1,2,4,4,2,1,2,1,1,3,-9,-9,-9,4
7431184,E12000005,H,3,1,1,3,2,2,1,1,1,2,7,8,8,-9,3
7431504,E12000005,H,4,1,1,3,1,2,1,1,1,9,3,3,6,-9,3
7430116,E12000005,H,2,1,1,3,1,2,1,2,1,2,1,7,4,3,4
7429958,E12000005,H,2,1,2,6,2,2,1,1,1,2,5,9,4,-9,3
7430111,E12000005,H,3,1,2,4,1,2,1,2,1,2,7,9,8,-9,4
7430112,E12000005,H,-9,3,1,2,1,2,2,1,1,2,9,-9,-9,-9,-9
7430105,E12000005,H,2,1,1,7,2,2,1,1,1,2,5,5,2,-9,3
7430106,E12000005,H,2,1,2,7,2,2,1,3,1,2,5,4,2,-9,2
7430098,E12000005,H,3,1,1,7,5,2,1,3,1,2,5,8,4,-9,4
7431482,E12000005,H,1,1,2,5,4,2,2,2,1,2,7,-9,-9,-9,4
7431292,E12000005,H,2,1,1,3,2,2,1,3,1,1,8,-9,-9,-9,4
7430082,E12000005,H,5,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7429977,E12000005,H,1,1,1,3,1,2,1,4,1,1,3,8,2,-9,3
7430188,E12000005,H,2,1,1,4,2,2,1,2,1,1,1,2,2,3,1
7430524,E12000005,H,3,1,1,3,1,2,1,2,1,2,1,2,8,3,1
7431305,E12000005,H,5,1,2,3,1,2,1,2,1,1,7,-9,-9,-9,4
7431203,E12000005,H,2,1,2,3,2,2,2,1,1,2,3,-9,-9,-9,3
7432397,E12000005,H,2,1,1,4,2,2,1,1,1,2,1,8,2,3,3
7432426,E12000005,H,1,1,1,3,1,2,1,1,1,1,7,9,5,-9,4
7432427,E12000005,H,5,1,2,2,1,1,1,2,1,1,6,-9,-9,-9,2
7431820,E12000005,H,1,1,2,5,4,2,2,1,1,2,1,9,6,3,4
7433322,E12000005,H,2,1,1,6,2,2,1,3,1,2,8,5,2,-9,3
7431621,E12000005,H,4,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7432383,E12000005,H,1,1,2,8,5,2,1,4,1,2,5,5,2,-9,4
7433465,E12000005,H,6,1,2,4,3,2,1,1,1,2,1,9,4,3,4
7432116,E12000005,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7432276,E12000005,H,2,1,1,5,2,2,1,2,1,2,1,5,2,3,3
7432014,E12000005,H,1,1,2,5,4,2,1,3,1,1,8,8,2,-9,4
7432281,E12000005,H,6,1,1,4,1,2,2,2,1,2,3,5,5,-9,4
7433780,E12000005,H,3,1,1,3,1,2,1,2,1,1,8,7,6,-9,1
7432290,E12000005,H,1,1,2,5,1,2,1,3,1,2,8,9,4,-9,4
7432291,E12000005,H,2,1,1,7,2,2,1,3,1,2,5,8,2,-9,4
7434080,E12000005,H,2,1,1,1,1,1,1,3,1,2,-9,-9,-9,-9,-9
7432279,E12000005,H,5,1,2,8,5,2,1,3,1,2,5,9,8,-9,4
7432914,E12000005,H,1,1,2,5,1,2,1,2,1,2,1,6,11,3,4
7433772,E12000005,H,2,1,2,5,2,2,1,1,1,2,1,9,10,1,4
7431900,E12000005,H,1,1,1,2,1,2,1,2,1,1,3,-9,-9,-9,4
7433767,E12000005,H,2,1,2,1,1,1,1,1,3,6,-9,-9,-9,-9,-9
7433301,E12000005,H,1,1,2,8,5,2,1,5,1,2,5,9,2,-9,4
7432289,E12000005,H,2,1,2,5,2,2,1,2,1,2,1,9,4,2,4
7432274,E12000005,H,2,1,1,7,2,2,1,4,1,2,5,2,11,-9,2
7434077,E12000005,H,2,1,2,5,2,2,1,1,1,2,1,2,10,1,1
7432372,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7433830,E12000005,H,2,1,2,3,2,2,1,1,1,1,1,4,4,3,2
7432269,E12000005,H,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7433839,E12000005,H,2,1,2,7,2,2,1,2,1,2,5,9,10,-9,4
7433856,E12000005,H,1,1,2,8,5,2,1,3,1,2,5,5,4,-9,4
7432295,E12000005,H,2,1,2,6,2,2,1,2,1,2,5,6,11,-9,4
7432325,E12000005,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7432275,E12000005,H,1,1,2,7,5,2,1,1,1,2,5,4,12,-9,2
7432302,E12000005,H,2,1,1,7,2,2,1,3,1,9,5,1,2,-9,1
7433855,E12000005,H,5,1,2,2,1,2,1,2,1,1,8,7,8,-9,4
7432277,E12000005,H,2,1,1,6,2,2,1,1,1,2,5,5,8,-9,2
7433872,E12000005,H,3,1,2,2,1,1,1,1,1,1,4,-9,-9,-9,2
7432273,E12000005,H,2,1,2,5,2,2,1,2,1,2,1,7,4,2,4
7433785,E12000005,H,2,1,2,1,1,1,1,2,3,6,-9,-9,-9,-9,-9
7432327,E12000005,H,2,1,1,6,2,2,1,1,1,2,1,5,3,3,3
7432305,E12000005,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7432294,E12000005,H,1,1,2,6,4,2,1,1,1,2,1,2,10,3,1
7433863,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7433832,E12000005,H,2,1,1,3,2,2,1,2,1,2,1,7,6,3,4
7433887,E12000005,H,1,1,2,7,5,2,1,3,1,2,5,2,11,-9,2
7433803,E12000005,H,1,1,2,5,4,2,1,2,1,2,1,6,12,3,2
7433852,E12000005,H,1,1,2,5,5,2,1,1,1,1,1,5,2,3,3
7433787,E12000005,H,2,1,1,5,2,2,1,2,1,2,1,8,2,3,4
7432270,E12000005,H,1,1,2,8,5,2,1,3,1,9,5,9,2,-9,4
7433837,E12000005,H,1,1,1,4,4,2,1,2,1,1,1,5,4,4,3
7433864,E12000005,H,1,1,2,5,4,2,1,3,1,8,3,9,5,-9,4
7433833,E12000005,H,1,1,2,5,4,2,1,4,1,2,7,5,2,-9,4
7433788,E12000005,H,1,1,2,7,5,2,1,3,1,2,5,7,4,-9,4
7434078,E12000005,H,2,1,2,4,2,2,1,1,1,2,1,2,9,3,2
7432271,E12000005,H,2,1,2,7,2,2,1,2,1,2,9,8,2,-9,3
7433822,E12000005,H,2,1,2,6,2,2,1,2,1,2,1,4,4,3,2
7433848,E12000005,H,2,1,2,4,2,2,1,1,1,2,2,9,8,2,4
7432317,E12000005,H,1,1,1,6,4,2,1,2,1,8,2,2,10,3,1
7433784,E12000005,H,1,1,2,6,3,2,1,5,1,2,8,9,2,-9,4
7432376,E12000005,H,5,1,2,4,4,2,1,1,1,2,1,2,10,3,1
7433845,E12000005,H,3,1,2,4,1,2,1,2,1,2,1,3,8,3,2
7434043,E12000005,H,2,1,2,6,2,2,1,2,1,2,1,1,11,3,1
7432004,E12000005,H,3,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7433786,E12000005,H,5,1,2,4,3,2,1,1,1,2,1,7,4,3,4
7433781,E12000005,H,2,1,1,4,2,2,1,3,1,2,1,1,2,4,1
7433835,E12000005,H,2,1,1,6,2,2,1,4,1,2,8,8,4,-9,4
7433857,E12000005,H,2,1,1,6,2,2,1,2,1,1,1,9,3,3,4
7429707,E12000005,H,5,1,2,1,1,2,2,1,1,2,-9,-9,-9,-9,-9
7429708,E12000005,H,2,1,1,3,1,2,1,2,1,1,3,3,9,-9,4
7429143,E12000005,H,2,1,2,6,2,2,1,1,1,2,1,2,10,3,1
7429548,E12000005,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7429353,E12000005,H,1,1,2,7,5,2,1,2,1,2,5,4,12,-9,2
7428624,E12000005,H,2,1,1,4,2,2,1,1,1,2,1,2,8,4,1
7428302,E12000005,H,2,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7428983,E12000005,H,2,1,1,8,2,2,1,2,1,2,5,2,9,-9,1
7429521,E12000005,H,2,1,1,8,2,2,1,3,1,2,5,3,2,-9,2
7429340,E12000005,H,2,1,1,8,2,2,2,5,1,2,5,8,3,-9,3
7428300,E12000005,H,3,1,2,3,1,2,1,1,1,2,7,4,11,-9,4
7429689,E12000005,H,2,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7429686,E12000005,H,2,1,1,4,2,2,1,3,1,2,1,5,3,3,3
7428987,E12000005,H,2,1,1,6,2,2,1,3,1,1,2,2,8,4,1
7428982,E12000005,H,2,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7428006,E12000005,H,2,1,1,2,1,2,1,1,1,2,1,3,11,3,1
7428408,E12000005,H,3,1,1,6,1,2,1,3,1,1,2,2,8,1,1
7428099,E12000005,H,5,1,2,2,1,2,1,5,1,2,8,-9,-9,-9,4
7428092,E12000005,H,3,1,1,7,4,2,1,2,1,2,5,2,3,-9,1
7428630,E12000005,H,1,1,1,5,1,2,1,3,1,1,1,2,11,3,1
7429720,E12000005,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7428077,E12000005,H,1,1,1,8,5,2,1,1,1,9,5,5,1,-9,4
7428719,E12000005,H,2,1,2,8,2,2,1,3,1,2,5,4,11,-9,2
7428991,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7429725,E12000005,H,2,1,1,3,1,2,1,1,1,2,1,5,3,3,3
7428063,E12000005,H,5,1,2,6,5,2,1,2,1,2,5,7,4,-9,4
7428303,E12000005,H,2,1,1,6,2,2,1,4,1,2,2,3,8,2,2
7428067,E12000005,H,2,1,1,4,2,2,1,1,1,1,1,7,4,3,4
7429662,E12000005,H,3,1,2,3,1,2,1,1,1,1,1,9,6,3,3
7429709,E12000005,H,3,1,2,3,1,2,1,1,1,2,1,7,4,4,3
7428576,E12000005,H,3,1,2,5,4,2,2,1,1,9,2,1,2,1,1
7428571,E12000005,H,5,1,2,3,1,2,1,4,1,2,7,9,5,-9,4
7428166,E12000005,H,2,1,1,2,1,1,1,1,1,2,4,7,4,1,2
7429724,E12000005,H,2,1,1,6,2,2,1,2,1,2,5,9,2,-9,4
7428015,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7428950,E12000005,H,3,1,1,2,1,1,1,1,2,1,6,-9,-9,-9,2
7429514,E12000005,H,2,1,1,6,2,2,1,2,1,9,2,3,4,2,2
7428331,E12000005,H,2,1,1,6,2,2,1,3,1,2,1,8,6,3,4
7429515,E12000005,H,2,1,1,8,2,2,1,3,1,2,5,2,10,-9,1
7429744,E12000005,H,5,1,2,2,1,1,1,1,1,2,6,4,8,-9,2
7429727,E12000005,H,2,1,2,4,2,2,1,1,1,9,7,9,5,-9,1
7428988,E12000005,H,2,1,1,5,2,2,1,2,1,2,2,1,1,4,2
7429535,E12000005,H,2,1,2,4,2,2,1,1,1,2,1,1,5,4,2
7428561,E12000005,H,2,1,1,3,2,2,1,1,1,2,1,1,4,3,2
7428371,E12000005,H,1,1,2,6,4,2,1,1,1,1,1,1,8,3,2
7428001,E12000005,H,3,1,1,4,1,2,1,1,1,9,1,5,4,1,3
7428150,E12000005,H,3,1,1,5,1,2,1,2,1,1,1,2,11,2,1
7429749,E12000005,H,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7428147,E12000005,H,2,1,2,6,2,2,1,2,1,2,5,4,4,-9,2
7428031,E12000005,H,5,1,2,5,3,2,1,4,1,2,8,6,11,-9,4
7428005,E12000005,H,3,1,2,3,1,2,1,2,1,1,1,6,10,4,3
7429691,E12000005,H,2,1,1,4,2,2,1,1,1,2,1,3,9,4,2
7428197,E12000005,H,2,1,1,5,2,2,1,4,1,1,8,1,2,-9,1
7429364,E12000005,H,2,1,2,5,2,2,1,2,1,2,1,3,3,3,2
7429520,E12000005,H,3,1,1,5,1,2,1,1,1,2,1,2,2,4,1
7428069,E12000005,H,1,1,2,5,3,2,1,2,1,9,1,2,10,2,1
7429528,E12000005,H,2,1,2,2,1,2,1,1,1,2,1,6,11,2,3
7429513,E12000005,H,2,1,2,6,2,2,1,5,1,2,5,3,2,-9,3
7429719,E12000005,H,3,1,1,2,1,2,1,1,1,2,1,1,9,3,1
7429717,E12000005,H,2,1,2,6,2,2,1,2,1,2,5,7,4,-9,2
7428059,E12000005,H,1,1,2,2,1,1,2,2,3,1,4,7,10,1,2
7428326,E12000005,H,2,1,1,7,2,2,1,2,1,2,2,5,6,2,3
7428327,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7428028,E12000005,H,3,1,2,3,1,2,1,1,1,2,3,6,11,-9,4
7428204,E12000005,H,1,1,2,6,4,2,1,1,1,2,1,9,5,2,4
7428154,E12000005,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7429732,E12000005,H,1,1,1,3,1,2,1,1,1,1,1,3,11,3,2
7428008,E12000005,H,3,1,2,5,4,2,1,1,1,2,1,6,11,2,3
7429220,E12000005,H,2,1,1,4,2,2,1,1,1,2,1,8,2,3,4
7428291,E12000005,H,1,1,1,8,5,2,1,2,1,2,5,1,7,-9,1
7429351,E12000005,H,2,1,1,5,2,2,1,2,1,2,1,8,3,1,4
7428409,E12000005,H,1,1,2,8,5,2,1,3,1,2,5,2,11,-9,4
7428203,E12000005,H,3,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7428360,E12000005,H,2,1,2,4,2,2,2,1,5,2,1,4,8,1,2
7429186,E12000005,H,2,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7429493,E12000005,H,2,1,1,3,2,2,1,2,1,2,2,2,10,4,1
7428701,E12000005,H,2,1,1,6,2,2,1,2,1,2,2,1,1,4,1
7429581,E12000005,H,1,1,2,3,2,2,2,1,1,2,1,8,2,3,4
7429309,E12000005,H,3,1,2,3,1,2,2,2,1,1,1,1,4,3,2
7429640,E12000005,H,1,1,2,5,4,2,1,3,1,9,1,4,9,3,2
7429054,E12000005,H,2,1,2,5,2,2,1,3,1,2,1,3,9,3,2
7428280,E12000005,H,2,1,1,5,2,2,1,2,1,2,1,8,6,3,4
7428912,E12000005,H,5,1,2,5,5,2,1,2,1,2,5,4,1,-9,2
7428662,E12000005,H,2,1,2,8,2,2,1,4,1,2,5,6,10,-9,2
7429233,E12000005,H,2,1,2,5,2,2,1,3,1,2,1,7,4,2,4
7428575,E12000005,H,2,1,2,5,2,2,1,2,1,1,3,6,8,-9,4
7429204,E12000005,H,3,1,1,5,4,2,1,2,1,1,1,1,5,3,2
7429697,E12000005,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7429419,E12000005,H,1,1,2,7,5,2,1,2,1,9,5,9,8,-9,4
7429321,E12000005,H,5,1,2,3,1,2,1,1,1,1,3,6,5,-9,4
7428211,E12000005,H,2,1,2,7,2,2,1,2,1,2,5,6,10,-9,4
7429600,E12000005,H,2,1,1,7,2,2,1,2,1,2,5,1,2,-9,1
7429051,E12000005,H,3,1,1,4,1,2,1,2,1,3,2,9,12,4,4
7428394,E12000005,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7429797,E12000005,H,1,1,1,2,1,2,1,2,1,2,8,-9,-9,-9,4
7428076,E12000005,H,2,1,1,4,4,2,1,1,1,2,3,7,4,-9,4
7428348,E12000005,H,2,1,1,6,2,2,1,2,1,1,5,2,6,-9,1
7428979,E12000005,H,2,1,1,6,2,2,1,1,1,1,1,5,6,3,3
7428065,E12000005,H,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7428064,E12000005,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7429252,E12000005,H,2,1,2,3,2,2,1,1,1,9,7,4,6,-9,3
7428750,E12000005,H,2,1,1,4,2,2,2,1,3,1,1,2,11,3,1
7429327,E12000005,H,2,1,2,6,2,2,1,1,1,2,5,8,2,-9,4
7429499,E12000005,H,6,1,1,7,1,2,1,2,1,2,5,5,1,-9,2
7428968,E12000005,H,2,1,2,4,2,2,1,1,1,2,1,4,2,1,2
7428253,E12000005,H,2,1,1,7,2,2,1,1,1,2,5,2,10,-9,4
7429371,E12000005,H,2,1,1,3,2,2,1,2,1,2,2,5,3,4,3
7429660,E12000005,H,5,1,2,4,1,2,1,1,1,2,1,7,4,2,4
7429138,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7428820,E12000005,H,2,1,1,4,2,2,1,1,1,2,1,2,6,3,1
7429090,E12000005,H,2,1,1,3,2,2,1,1,1,2,1,8,2,3,4
7429758,E12000005,H,2,1,2,8,2,2,1,2,1,2,5,2,10,-9,2
7429237,E12000005,H,5,1,2,1,1,1,2,1,1,2,-9,-9,-9,-9,-9
7429782,E12000005,H,1,1,1,5,4,2,1,2,1,2,2,5,3,3,3
7428011,E12000005,H,2,1,2,6,2,2,1,2,1,2,1,4,8,2,2
7428648,E12000005,H,2,1,2,5,2,2,2,2,1,2,3,4,11,-9,1
7429381,E12000005,H,1,1,2,7,5,2,1,4,1,2,5,6,9,-9,4
7429337,E12000005,H,4,1,1,8,5,2,1,2,1,2,5,4,2,-9,2
7428368,E12000005,H,6,1,2,2,1,2,2,2,1,2,1,9,8,3,4
7429270,E12000005,H,1,1,2,3,1,2,2,1,1,2,1,3,4,3,2
7428175,E12000005,H,3,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7428343,E12000005,H,2,1,1,7,2,2,1,2,1,2,5,1,2,-9,2
7429036,E12000005,H,2,1,2,1,1,2,1,2,1,9,-9,-9,-9,-9,-9
7428740,E12000005,H,1,1,2,8,5,2,1,4,1,2,5,6,12,-9,4
7428244,E12000005,H,2,1,1,6,2,2,1,1,1,2,2,5,1,4,3
7429028,E12000005,H,2,1,2,6,2,2,1,1,1,2,1,2,10,2,1
7428921,E12000005,H,2,1,2,8,2,2,1,2,1,2,5,4,10,-9,1
7429318,E12000005,H,2,1,2,4,2,2,1,2,1,2,7,6,11,-9,4
7428399,E12000005,H,2,1,2,7,2,2,1,2,1,2,1,9,9,2,4
7428961,E12000005,H,5,1,2,3,1,2,1,4,1,2,1,6,11,3,2
7428350,E12000005,H,6,1,1,5,1,2,1,2,1,2,2,5,1,4,3
7429687,E12000005,H,3,1,1,8,5,2,1,3,1,2,5,6,6,-9,3
7428079,E12000005,H,2,1,2,7,2,2,1,2,1,2,5,6,11,-9,2
7429848,E12000005,H,3,1,2,3,1,2,1,2,1,2,1,2,10,3,1
7431306,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7431307,E12000005,H,3,1,1,3,1,2,1,1,1,2,7,-9,-9,-9,4
7430054,E12000005,H,1,1,1,6,4,2,2,2,1,1,1,3,11,2,2
7431164,E12000005,H,2,1,2,2,1,2,1,1,1,2,1,7,4,1,4
7431116,E12000005,H,2,1,2,5,2,2,1,3,1,2,1,4,11,2,2
7431519,E12000005,H,5,1,2,4,3,2,1,2,1,2,9,2,8,-9,1
7429997,E12000005,H,3,1,2,2,1,1,1,1,1,2,6,-9,-9,-9,2
7431056,E12000005,H,5,1,2,3,4,2,1,2,1,1,2,1,4,3,2
7430138,E12000005,H,2,1,2,5,3,2,1,2,1,1,1,9,6,2,4
7430190,E12000005,H,5,1,1,2,1,1,1,2,1,2,4,-9,-9,-9,2
7430542,E12000005,H,2,1,2,7,2,2,1,4,1,2,5,9,10,-9,2
7430292,E12000005,H,3,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7430531,E12000005,H,2,1,2,6,2,2,1,3,1,2,1,6,10,3,3
7431043,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7430192,E12000005,H,2,1,2,5,2,2,1,4,1,2,8,9,2,-9,3
7430536,E12000005,H,3,1,2,3,1,2,1,2,1,2,1,4,7,3,2
7430539,E12000005,H,2,1,1,7,2,2,1,2,1,2,5,9,4,-9,2
7430529,E12000005,H,4,1,1,5,4,2,1,2,1,1,1,5,2,3,3
7430186,E12000005,H,2,1,2,8,2,2,1,3,1,2,5,9,8,-9,4
7431429,E12000005,H,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7431120,E12000005,H,2,1,1,6,2,2,1,1,1,9,2,5,3,1,3
7430199,E12000005,H,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7431172,E12000005,H,3,1,1,4,4,2,1,2,1,2,3,3,3,-9,4
7430135,E12000005,H,3,1,1,4,1,2,1,2,1,2,1,2,2,3,1
7431095,E12000005,H,2,1,2,6,2,2,1,3,1,2,1,9,8,1,4
7431123,E12000005,H,1,1,2,6,4,2,1,3,1,2,5,9,2,-9,4
7430535,E12000005,H,2,1,2,5,2,2,2,2,3,2,1,4,8,2,2
7430180,E12000005,H,2,1,2,5,2,2,1,2,1,2,1,6,11,4,4
7430215,E12000005,H,5,1,2,2,1,1,1,2,1,9,6,-9,-9,-9,2
7430187,E12000005,H,3,1,2,2,1,2,1,2,1,1,9,-9,-9,-9,3
7430212,E12000005,H,2,1,2,3,2,2,1,2,1,2,1,9,5,1,4
7431181,E12000005,H,2,1,1,4,2,2,1,1,1,1,1,1,3,4,2
7430755,E12000005,H,2,1,2,8,2,2,1,3,1,2,5,9,5,-9,4
7430794,E12000005,H,1,1,2,7,5,2,1,2,1,2,1,9,4,1,4
7430175,E12000005,H,1,1,2,4,1,2,1,1,1,2,1,4,7,3,2
7431426,E12000005,H,3,1,2,4,4,2,2,3,1,1,1,9,8,2,4
7431479,E12000005,H,2,1,1,5,2,2,1,1,1,2,2,3,8,3,2
7430174,E12000005,H,2,1,1,5,2,2,1,3,1,2,1,5,2,3,3
7430695,E12000005,H,2,1,2,6,2,2,1,2,1,2,5,2,8,-9,3
7431425,E12000005,H,1,1,1,6,3,2,1,2,1,1,1,8,2,3,3
7431483,E12000005,H,3,1,1,4,1,2,1,2,1,2,1,9,6,4,4
7431427,E12000005,H,5,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7430805,E12000005,H,2,1,1,6,2,2,1,2,1,1,1,5,3,3,3
7430520,E12000005,H,3,1,1,5,1,2,1,2,1,1,3,7,11,-9,4
7430526,E12000005,H,3,1,1,6,4,2,1,3,1,2,2,9,6,3,4
7431484,E12000005,H,2,1,1,4,2,2,1,1,1,9,1,1,4,3,2
7430558,E12000005,H,2,1,1,4,2,2,1,2,1,2,2,5,3,3,3
7430752,E12000005,H,3,1,2,6,4,2,1,3,1,2,1,7,4,2,4
7431177,E12000005,H,3,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7430538,E12000005,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7430182,E12000005,H,1,1,2,7,5,2,1,3,1,2,5,4,2,-9,2
7430689,E12000005,H,2,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,2
7430799,E12000005,H,2,1,2,5,2,2,2,2,1,2,1,6,11,2,4
7431485,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7431179,E12000005,H,4,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7430178,E12000005,H,2,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,2
7430754,E12000005,H,2,1,2,4,2,2,1,2,1,1,1,7,4,2,4
7430176,E12000005,H,2,1,2,5,2,2,1,1,1,2,1,3,11,3,2
7430685,E12000005,H,2,1,2,6,2,2,1,2,1,2,1,7,4,1,4
7430788,E12000005,H,2,1,1,1,1,2,1,2,1,1,-9,-9,-9,-9,-9
7430710,E12000005,H,2,1,1,2,1,2,1,1,1,2,1,5,2,3,3
7431473,E12000005,H,2,1,2,6,2,2,2,3,1,2,1,3,11,3,2
7430796,E12000005,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7430804,E12000005,H,2,1,2,1,1,1,1,1,3,7,-9,-9,-9,-9,-9
7430803,E12000005,H,2,1,2,3,2,2,2,1,3,7,1,9,5,2,4
7430780,E12000005,H,5,1,2,1,1,2,1,2,1,1,-9,-9,-9,-9,-9
7430702,E12000005,H,2,1,2,2,1,1,1,1,1,9,6,-9,-9,-9,2
7432250,E12000005,H,3,1,1,5,4,2,1,5,1,1,8,-9,-9,-9,4
7431871,E12000005,H,2,1,1,2,1,2,1,1,1,2,2,9,4,2,4
7431870,E12000005,H,2,1,2,4,2,2,1,2,2,2,2,7,4,4,2
7432067,E12000005,H,5,1,2,3,4,2,1,3,1,9,7,4,11,-9,2
7433824,E12000005,H,2,1,1,8,2,2,1,3,1,2,5,8,2,-9,4
7433849,E12000005,H,2,1,1,4,1,2,1,1,1,1,9,-9,-9,-9,4
7433794,E12000005,H,4,1,1,3,1,2,1,1,1,1,3,-9,-9,-9,4
7433791,E12000005,H,2,1,1,4,2,2,1,1,1,2,2,8,6,3,4
7432251,E12000005,H,2,1,2,3,2,2,1,1,1,2,1,2,10,3,1
7434088,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
